product_id,product_name,product_unit,product_price,supplier_id,category_id,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,category_name,category_description,od_id,order_id,product_quantity,customer_id,employee_id,order_date,shipper_id,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes,shipper_name,shipper_phone
64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,5,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Grains/Cereals,"Breads, crackers, pasta, and cereal",328,10370,30,14,6,1996-12-03,2,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","United Package","(503) 555-3199"
1,Chais,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",327,10370,15,14,6,1996-12-03,2,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","United Package","(503) 555-3199"
74,"Longlife Tofu","5 kg pkg.",10,4,7,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Produce,"Dried fruit and bean curd",20,10254,21,14,5,1996-07-11,2,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","United Package","(503) 555-3199"
55,"Pate chinois","24 boxes x 2 pies",24,25,6,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Meat/Poultry,"Prepared meats",19,10254,21,14,5,1996-07-11,2,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","United Package","(503) 555-3199"
24,"Guarana Fantastica","12 - 355 ml cans",4.5,10,1,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Beverages,"Soft drinks, coffees, teas, beers, and ales",18,10254,15,14,5,1996-07-11,2,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","United Package","(503) 555-3199"
77,"Original Frankfurter grune Sosse","12 boxes",13,12,2,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",115,10290,10,15,8,1996-08-27,1,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
49,Maxilaku,"24 - 50 g pkgs.",20,23,3,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Confections,"Desserts, candies, and sweet breads",114,10290,15,15,8,1996-08-27,1,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
29,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,12,6,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Meat/Poultry,"Prepared meats",113,10290,15,15,8,1996-08-27,1,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
5,"Chef Antons Gumbo Mix","36 boxes",21.35,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",112,10290,20,15,8,1996-08-27,1,"Comercio Mineiro","Pedro Afonso","Av. dos Lusiadas, 23","Sao Paulo",05432-043,Brazil,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Speedy Express","(503) 555-9831"
2,Chang,"24 - 12 oz bottles",19,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",494,10435,10,16,8,1997-02-04,2,"Consolidated Holdings","Elizabeth Brown","Berkeley Gardens 12 Brewery",London,"WX1 6LT",UK,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","United Package","(503) 555-3199"
76,Lakkalikoori,"500 ml",18,23,1,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Beverages,"Soft drinks, coffees, teas, beers, and ales",311,10363,12,17,4,1996-11-26,3,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Federal Shipping","(503) 555-9931"
75,"Rhonbrau Klosterbier","24 - 0.5 l bottles",7.75,12,1,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Beverages,"Soft drinks, coffees, teas, beers, and ales",310,10363,12,17,4,1996-11-26,3,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Federal Shipping","(503) 555-9931"
31,"Gorgonzola Telino","12 - 100 g pkgs",12.5,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,309,10363,20,17,4,1996-11-26,3,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Federal Shipping","(503) 555-9931"
13,Konbu,"2 kg box",6,6,8,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877",Seafood,"Seaweed and fish",383,10391,18,17,3,1996-12-23,3,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
69,Gudbrandsdalsost,"10 kg pkg.",36,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,172,10311,7,18,1,1996-09-20,3,"Du monde entier","Janine Labrune","67, rue des Cinquante Otages",Nantes,44000,France,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
42,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.",14,20,5,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Grains/Cereals,"Breads, crackers, pasta, and cereal",171,10311,6,18,1,1996-09-20,3,"Du monde entier","Janine Labrune","67, rue des Cinquante Otages",Nantes,44000,France,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,313,10364,5,19,1,1996-11-26,1,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
69,Gudbrandsdalsost,"10 kg pkg.",36,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,312,10364,30,19,1,1996-11-26,1,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
49,Maxilaku,"24 - 50 g pkgs.",20,23,3,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Confections,"Desserts, candies, and sweet breads",408,10400,30,19,1,1997-01-01,3,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
35,"Steeleye Stout","24 - 12 oz bottles",18,16,1,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",407,10400,35,19,1,1997-01-01,3,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
29,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,12,6,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Meat/Poultry,"Prepared meats",406,10400,21,19,1,1997-01-01,3,"Eastern Connection","Ann Devon","35 King George",London,"WX3 6FW",UK,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Federal Shipping","(503) 555-9931"
21,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",483,10430,50,20,4,1997-01-30,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
17,"Alice Mutton","20 - 1 kg tins",39,7,6,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Meat/Poultry,"Prepared meats",482,10430,45,20,4,1997-01-30,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,382,10390,24,20,6,1996-12-23,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.","Speedy Express","(503) 555-9831"
74,"Longlife Tofu","5 kg pkg.",10,4,7,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Produce,"Dried fruit and bean curd",357,10382,50,20,4,1996-12-13,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,5,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Grains/Cereals,"Breads, crackers, pasta, and cereal",324,10368,35,20,2,1996-11-29,2,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",278,10351,10,20,1,1996-11-11,1,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
